"Año","Mes","Region","Sub_Total"
"2013","11","North America","84.47"
"2013","11","North America","76.97"
"2013","11","Europe","74.98"
"2013","11","Europe","77.96"
"2013","11","Europe","38.98"
"2013","11","Europe","39.98"
"2013","11","North America","39.99"
"2013","11","North America","39.99"
"2013","11","North America","71.97"
"2013","11","North America","2304.98"
"2013","11","North America","2354.98"
"2013","11","North America","2367.92"
"2013","11","North America","2319.26"
"2013","11","Pacific","1164.47"
"2013","11","Pacific","589.47"
"2013","11","North America","548.98"
"2013","11","North America","1120.49"
"2013","11","North America","1204.46"
"2013","11","North America","1725.48"
"2013","11","Europe","588.96"
"2013","11","Europe","553.97"
"2013","11","Europe","2419.06"
"2013","11","Europe","2419.06"
"2013","11","Europe","2369.96"
"2013","11","North America","8.99"
"2013","11","North America","49.99"
"2013","11","North America","74.48"
"2013","11","North America","34.99"
"2013","11","Pacific","31.27"
"2013","11","Pacific","69.99"
"2013","11","Pacific","120"
"2013","11","Europe","1735.98"
"2013","11","Europe","1714.97"
"2013","11","Europe","1744.97"
"2013","11","Europe","572.26"
"2013","11","Europe","826.46"
"2013","11","North America","98.49"
"2013","11","North America","62.98"
"2013","11","North America","63.97"
"2013","11","North America","47.96"
"2013","11","North America","32.6"
"2013","11","North America","29.99"
"2013","11","North America","94.46"
"2013","11","North America","73.96"
"2013","11","North America","9.99"
"2013","11","North America","23.97"
"2013","11","North America","119.98"
"2013","11","North America","69.99"
"2013","11","North America","4.99"
"2013","11","North America","4.99"
"2013","11","North America","13.98"
"2013","11","North America","123.98"
"2013","11","North America","78.98"
"2013","11","North America","166.28"
"2013","11","North America","39.98"
"2013","11","North America","75.97"
"2013","11","North America","76.96"
"2013","11","Europe","86.95"
"2013","11","Europe","23.78"
"2013","11","Europe","3.99"
"2013","11","Europe","38.98"
"2013","11","Europe","59.98"
"2013","11","North America","76.95"
"2013","11","North America","56.97"
"2013","11","North America","777.44"
"2013","11","North America","2365.23"
"2013","11","North America","2316.97"
"2013","11","Europe","777.34"
"2013","11","Pacific","1700.99"
"2013","11","Pacific","1700.99"
"2013","11","Pacific","2452.34"
"2013","11","Pacific","1120.49"
"2013","11","Pacific","556.93"
"2013","11","Pacific","2419.06"
"2013","11","Pacific","2482.04"
"2013","11","Pacific","2349.98"
"2013","11","North America","777.34"
"2013","11","North America","539.99"
"2013","11","North America","571.72"
"2013","11","North America","1120.49"
"2013","11","North America","1170.48"
"2013","11","Europe","1120.49"
"2013","11","Europe","1151.76"
"2013","11","Europe","563.77"
"2013","11","Europe","553.97"
"2013","11","Europe","2452.04"
"2013","11","Europe","2422.54"
"2013","11","Europe","2398.05"
"2013","11","Pacific","815.81"
"2013","11","Pacific","2384.07"
"2013","11","Pacific","2393.06"
"2013","11","Pacific","2438.06"
"2013","11","Europe","2338.97"
"2013","11","Europe","2304.98"
"2013","11","Europe","2344.96"
"2013","11","Europe","2304.98"
"2013","11","North America","8.99"
"2013","11","North America","8.99"
"2013","11","Pacific","31.27"
"2013","11","North America","59.48"
"2013","11","Pacific","27.28"
"2013","11","Pacific","24.99"
"2013","11","Pacific","28.98"
"2013","11","Pacific","21.98"
"2013","11","Pacific","30.48"
"2013","11","Pacific","4.99"
"2013","11","Pacific","69.99"
"2013","11","Pacific","14.23"
"2013","11","Pacific","7.28"
"2013","11","Pacific","14.98"
"2013","11","Europe","1754.98"
"2013","11","Europe","614.96"
"2013","11","Europe","680.43"
"2013","11","North America","2.29"
"2013","11","North America","32.6"
"2013","11","North America","71.58"
"2013","11","North America","71.58"
"2013","11","North America","29.99"
"2013","11","North America","14.98"
"2013","11","North America","22.93"
"2013","11","North America","17.27"
"2013","11","North America","39.98"
"2013","11","North America","39.98"
"2013","11","North America","96.44"
"2013","11","Europe","32.27"
"2013","11","Europe","101.46"
"2013","11","Europe","35"
"2013","11","Europe","39.99"
"2013","11","Europe","63.97"
"2013","11","Europe","38.98"
"2013","11","Europe","68.97"
"2013","11","Europe","39.98"
"2013","11","North America","42.28"
"2013","11","North America","99.47"
"2013","11","North America","56.98"
"2013","11","North America","50.23"
"2013","11","North America","96.96"
"2013","11","North America","24.27"
"2013","11","North America","32.22"
"2013","11","Europe","49.99"
"2013","11","North America","756.26"
"2013","11","North America","2331.95"
"2013","11","North America","2294.99"
"2013","11","North America","2337.26"
"2013","11","Pacific","2443.35"
"2013","11","Pacific","1775.47"
"2013","11","Pacific","2475.95"
"2013","11","Pacific","2512.32"
"2013","11","Pacific","1174.48"
"2013","11","North America","756.33"
"2013","11","North America","776.33"
"2013","11","North America","1223.84"
"2013","11","North America","2393.06"
"2013","11","North America","624.95"
"2013","11","North America","650.45"
"2013","11","North America","1184.46"
"2013","11","North America","1784.96"
"2013","11","North America","1754.98"
"2013","11","Pacific","839.48"
"2013","11","Europe","2354.98"
"2013","11","North America","68.97"
"2013","11","North America","58.98"
"2013","11","Pacific","93.48"
"2013","11","Europe","819.48"
"2013","11","Europe","839.46"
"2013","11","North America","38.98"
"2013","11","North America","38.98"
"2013","11","North America","64.97"
"2013","11","North America","21.49"
"2013","11","North America","68.97"
"2013","11","North America","32.28"
"2013","11","North America","27.28"
"2013","11","North America","34.98"
"2013","11","North America","14.98"
"2013","11","North America","69.99"
"2013","11","North America","22.93"
"2013","11","North America","13.98"
"2013","11","North America","7.28"
"2013","11","North America","7.28"
"2013","11","Europe","71.58"
"2013","11","Europe","132.97"
"2013","11","Europe","78.48"
"2013","11","Europe","69.46"
"2013","11","Europe","6.28"
"2013","11","Europe","53.98"
"2013","11","Europe","4.99"
"2013","11","Europe","13.98"
"2013","11","North America","64.26"
"2013","11","North America","56.97"
"2013","11","Europe","53.99"
"2013","11","North America","839.48"
"2013","11","North America","804.48"
"2013","11","North America","917.96"
"2013","11","North America","645.95"
"2013","11","North America","2345.22"
"2013","11","North America","2344.26"
"2013","11","North America","2294.99"
"2013","11","North America","2376.96"
"2013","11","Europe","742.35"
"2013","11","Europe","785.32"
"2013","11","Europe","1289.33"
"2013","11","Europe","1249.84"
"2013","11","Pacific","769.49"
"2013","11","Pacific","2443.35"
"2013","11","Pacific","2478.34"
"2013","11","Pacific","548.98"
"2013","11","Pacific","588.96"
"2013","11","Pacific","539.99"
"2013","11","Pacific","2419.06"
"2013","11","North America","751.34"
"2013","11","North America","751.34"
"2013","11","North America","810.32"
"2013","11","North America","777.34"
"2013","11","North America","2398.05"
"2013","11","North America","600.46"
"2013","11","North America","1174.48"
"2013","11","North America","1145.48"
"2013","11","North America","1151.76"
"2013","11","Europe","603.49"
"2013","11","Europe","615.46"
"2013","11","Europe","588.96"
"2013","11","Europe","2384.07"
"2013","11","Pacific","1283.82"
"2013","11","Pacific","777.34"
"2013","11","Pacific","742.35"
"2013","11","Pacific","2469.05"
"2013","11","Europe","2304.98"
"2013","11","Europe","2329.98"
"2013","11","Europe","2309.97"
"2013","11","Pacific","27.28"
"2013","11","Pacific","72.93"
"2013","11","Pacific","22.93"
"2013","11","Pacific","49.99"
"2013","11","Pacific","7.95"
"2013","11","Europe","2457.33"
"2013","11","Europe","1759.97"
"2013","11","Europe","539.99"
"2013","11","Europe","801.77"
"2013","11","Europe","819.48"
"2013","11","North America","44.22"
"2013","11","North America","152.27"
"2013","11","North America","57.09"
"2013","11","North America","71.58"
"2013","11","North America","38.88"
"2013","11","North America","69.97"
"2013","11","North America","69.97"
"2013","11","North America","84.97"
"2013","11","North America","14.98"
"2013","11","North America","108.95"
"2013","11","North America","23.97"
"2013","11","North America","78.98"
"2013","11","North America","4.99"
"2013","11","North America","39.98"
"2013","11","North America","13.98"
"2013","11","North America","61.96"
"2013","11","North America","30.97"
"2013","11","North America","21.98"
"2013","11","North America","46.47"
"2013","11","Europe","43.97"
"2013","11","Europe","93.97"
"2013","11","Europe","6.28"
"2013","11","Europe","34.98"
"2013","11","Europe","48.97"
"2013","11","Europe","38.98"
"2013","11","Europe","33.98"
"2013","11","Europe","33.98"
"2013","11","Europe","15.23"
"2013","11","North America","39.99"
"2013","11","North America","74.98"
"2013","11","Europe","8.99"
"2013","11","Europe","49.99"
"2013","11","North America","2457.33"
"2013","11","North America","2297.28"
"2013","11","North America","2394.97"
"2013","11","North America","2518.98"
"2013","11","Europe","1268.84"
"2013","11","Pacific","1735.98"
"2013","11","Pacific","1155.48"
"2013","11","Pacific","539.99"
"2013","11","Pacific","2393.06"
"2013","11","North America","1249.84"
"2013","11","North America","2453.04"
"2013","11","North America","2427.04"
"2013","11","North America","2419.06"
"2013","11","North America","599.47"
"2013","11","North America","539.99"
"2013","11","North America","553.97"
"2013","11","North America","1735.98"
"2013","11","Europe","1120.49"
"2013","11","Europe","1174.48"
"2013","11","Europe","588.96"
"2013","11","Europe","2442.03"
"2013","11","Europe","2398.05"
"2013","11","Europe","2398.05"
"2013","11","Pacific","1214.85"
"2013","11","Pacific","756.33"
"2013","11","Pacific","2398.05"
"2013","11","Pacific","2393.06"
"2013","11","Europe","2329.98"
"2013","11","Europe","2369.96"
"2013","11","North America","127.95"
"2013","11","Pacific","31.27"
"2013","11","Pacific","69.99"
"2013","11","Pacific","34.99"
"2013","11","Pacific","34.99"
"2013","11","Pacific","24.49"
"2013","11","Pacific","8.99"
"2013","11","Pacific","8.99"
"2013","11","Pacific","53.99"
"2013","11","Pacific","53.99"
"2013","11","Europe","1732.26"
"2013","11","Europe","2443.35"
"2013","11","North America","31.27"
"2013","11","North America","27.28"
"2013","11","North America","36.27"
"2013","11","North America","68.97"
"2013","11","North America","29.98"
"2013","11","North America","121.57"
"2013","11","North America","29.99"
"2013","11","North America","29.99"
"2013","11","North America","32.28"
"2013","11","North America","69.97"
"2013","11","North America","17.27"
"2013","11","North America","64.47"
"2013","11","North America","124.99"
"2013","11","North America","39.98"
"2013","11","North America","71.95"
"2013","11","Europe","39.98"
"2013","11","Europe","23.22"
"2013","11","Europe","36.27"
"2013","11","Europe","48.97"
"2013","11","Europe","36.27"
"2013","11","Europe","29.48"
"2013","11","Europe","14.98"
"2013","11","North America","2443.35"
"2013","11","North America","2369.97"
"2013","11","North America","2359.98"
"2013","11","North America","2319.99"
"2013","11","North America","2329.99"
"2013","11","Europe","750.3"
"2013","11","Europe","777.34"
"2013","11","Pacific","2482.23"
"2013","11","Pacific","1725.98"
"2013","11","Pacific","2451.3"
"2013","11","Pacific","1174.48"
"2013","11","Pacific","2433.04"
"2013","11","Pacific","2419.06"
"2013","11","Pacific","2419.06"
"2013","11","North America","2393.06"
"2013","11","North America","539.99"
"2013","11","North America","564.48"
"2013","11","Europe","1151.76"
"2013","11","Europe","1183.47"
"2013","11","Europe","588.96"
"2013","11","Europe","2418.05"
"2013","11","Pacific","742.35"
"2013","11","Europe","2322.28"
"2013","11","Europe","2344.96"
"2013","11","Pacific","32.27"
"2013","11","Pacific","2.29"
"2013","11","Europe","1819.95"
"2013","11","Europe","819.48"
"2013","11","Europe","819.48"
"2013","11","North America","63.97"
"2013","11","North America","190.27"
"2013","11","North America","64.97"
"2013","11","North America","34.98"
"2013","11","North America","34.98"
"2013","11","North America","114.46"
"2013","11","North America","59.98"
"2013","11","North America","119.98"
"2013","11","North America","59.98"
"2013","11","North America","4.99"
"2013","11","North America","39.98"
"2013","11","North America","56.97"
"2013","11","Europe","24.99"
"2013","11","Europe","39.98"
"2013","11","Europe","82.97"
"2013","11","Europe","38.98"
"2013","11","Europe","36.27"
"2013","11","Europe","88.98"
"2013","11","Europe","39.98"
"2013","11","Europe","33.98"
"2013","11","North America","99.47"
"2013","11","North America","21.98"
"2013","11","Europe","84.98"
"2013","11","North America","539.99"
"2013","11","North America","617.95"
"2013","11","North America","2366.96"
"2013","11","North America","2423.48"
"2013","11","North America","2318.96"
"2013","11","North America","2319.26"
"2013","11","North America","2360.96"
"2013","11","North America","2394.97"
"2013","11","Europe","1273.83"
"2013","11","Pacific","1754.98"
"2013","11","Pacific","2478.34"
"2013","11","Pacific","2520.83"
"2013","11","Pacific","574.98"
"2013","11","Pacific","599.47"
"2013","11","Pacific","2420.34"
"2013","11","North America","841.31"
"2013","11","North America","1308.31"
"2013","11","North America","1228.83"
"2013","11","North America","2438.06"
"2013","11","North America","2419.06"
"2013","11","North America","616.95"
"2013","11","North America","553.97"
"2013","11","North America","724.47"
"2013","11","North America","574.98"
"2013","11","North America","599.47"
"2013","11","Europe","1155.48"
"2013","11","Europe","1170.48"
"2013","11","Europe","1155.48"
"2013","11","Europe","553.97"
"2013","11","Europe","553.97"
"2013","11","Europe","2398.05"
"2013","11","Europe","2304.98"
"2013","11","Europe","2334.97"
"2013","11","Europe","2354.98"
"2013","11","Pacific","105.95"
"2013","11","Pacific","32.28"
"2013","11","Pacific","21.98"
"2013","11","Pacific","75.97"
"2013","11","Pacific","74.98"
"2013","11","Pacific","39.98"
"2013","11","Pacific","13.98"
"2013","11","Pacific","78.98"
"2013","11","Pacific","63.47"
"2013","11","Pacific","3.99"
"2013","11","Europe","2479.94"
"2013","11","Europe","854.97"
"2013","11","Europe","2369.97"
"2013","11","North America","2.29"
"2013","11","North America","63.97"
"2013","11","North America","6.28"
"2013","11","North America","13.98"
"2013","11","North America","44.54"
"2013","11","North America","152.6"
"2013","11","North America","32.6"
"2013","11","North America","29.99"
"2013","11","North America","78.48"
"2013","11","North America","119.98"
"2013","11","North America","58.98"
"2013","11","North America","59.98"
"2013","11","North America","39.98"
"2013","11","North America","7.28"
"2013","11","North America","59.98"
"2013","11","North America","4.99"
"2013","11","North America","4.99"
"2013","11","Europe","119.98"
"2013","11","Europe","64.97"
"2013","11","Europe","63.97"
"2013","11","Europe","73.96"
"2013","11","Europe","198.99"
"2013","11","Europe","58.98"
"2013","11","Europe","64.97"
"2013","11","Europe","45.22"
"2013","11","Europe","27.77"
"2013","11","North America","42.28"
"2013","11","North America","45.24"
"2013","11","North America","74.98"
"2013","11","North America","56.97"
"2013","11","Europe","48.97"
"2013","11","Europe","8.99"
"2013","11","Europe","43.98"
"2013","11","North America","2482.23"
"2013","11","North America","1732.26"
"2013","11","North America","539.99"
"2013","11","North America","804.48"
"2013","11","North America","769.49"
"2013","11","North America","804.48"
"2013","11","North America","897.44"
"2013","11","North America","618.47"
"2013","11","North America","2316.97"
"2013","11","North America","2329.98"
"2013","11","North America","2354.99"
"2013","11","North America","2334.97"
"2013","11","North America","2376.45"
"2013","11","North America","2390.95"
"2013","11","Europe","1223.84"
"2013","11","North America","603.49"
"2013","11","North America","548.98"
"2013","11","North America","539.99"
"2013","11","North America","548.98"
"2013","11","North America","1120.49"
"2013","11","Europe","1155.48"
"2013","11","Europe","553.97"
"2013","11","Europe","588.96"
"2013","11","Europe","2393.06"
"2013","11","Europe","2420.34"
"2013","11","Europe","2452.04"
"2013","11","Pacific","1214.85"
"2013","11","Pacific","805.33"
"2013","11","Pacific","848.47"
"2013","11","Europe","2474.94"
"2013","11","Europe","2319.99"
"2013","11","Europe","2343.96"
"2013","11","Europe","2378.95"
"2013","11","Europe","2376.96"
"2013","11","Pacific","21.49"
"2013","11","Pacific","75.97"
"2013","11","Europe","1775.97"
"2013","11","Europe","1750.98"
"2013","11","Europe","583.97"
"2013","11","Europe","2457.33"
"2013","11","Europe","819.48"
"2013","11","North America","4.99"
"2013","11","North America","84.96"
"2013","11","North America","49.48"
"2013","11","North America","38.88"
"2013","11","North America","68.97"
"2013","11","North America","147.28"
"2013","11","North America","69.97"
"2013","11","North America","17.27"
"2013","11","North America","69.97"
"2013","11","North America","69.99"
"2013","11","North America","69.99"
"2013","11","North America","7.28"
"2013","11","North America","4.99"
"2013","11","North America","29.93"
"2013","11","North America","46.47"
"2013","11","Europe","74.98"
"2013","11","Europe","35"
"2013","11","Europe","4.99"
"2013","11","Europe","28.98"
"2013","11","Europe","31.27"
"2013","11","Europe","23.78"
"2013","11","Europe","69.97"
"2013","11","Europe","21.49"
"2013","11","Europe","4.99"
"2013","11","Europe","88.97"
"2013","11","North America","74.98"
"2013","11","Europe","8.99"
"2013","11","North America","848.47"
"2013","11","North America","2374.98"
"2013","11","North America","2334.98"
"2013","11","North America","2374.98"
"2013","11","North America","2384.25"
"2013","11","Europe","786.33"
"2013","11","Pacific","2478.24"
"2013","11","Pacific","1174.48"
"2013","11","Pacific","2393.06"
"2013","11","North America","2393.06"
"2013","11","North America","2398.05"
"2013","11","North America","2419.06"
"2013","11","North America","2428.05"
"2013","11","North America","2462.55"
"2013","11","North America","2483.03"
"2013","11","North America","1219.45"
"2013","11","North America","1143.46"
"2013","11","North America","1760.47"
"2013","11","North America","1764.96"
"2013","11","Europe","553.97"
"2013","11","Europe","2294.99"
"2013","11","Europe","2309.97"
"2013","11","Europe","2344.96"
"2013","11","Europe","2309.97"
"2013","11","Europe","2414.99"
"2013","11","Pacific","32.28"
"2013","11","Pacific","56.96"
"2013","11","Pacific","80.47"
"2013","11","Pacific","71.96"
"2013","11","Pacific","27.77"
"2013","11","Pacific","59.98"
"2013","11","Pacific","120.46"
"2013","11","Pacific","7.28"
"2013","11","Pacific","69.99"
"2013","11","Pacific","53.99"
"2013","11","Pacific","2.29"
"2013","11","Pacific","34.89"
"2013","11","Europe","1700.99"
"2013","11","Europe","621.96"
"2013","11","Europe","2443.35"
"2013","11","Europe","819.48"
"2013","11","Europe","2334.98"
"2013","11","North America","84.98"
"2013","11","North America","122.29"
"2013","11","North America","120"
"2013","11","North America","29.48"
"2013","11","North America","60.47"
"2013","11","North America","63.97"
"2013","11","North America","23.78"
"2013","11","North America","89.46"
"2013","11","North America","29.98"
"2013","11","North America","71.58"
"2013","11","North America","152.28"
"2013","11","North America","93.49"
"2013","11","North America","14.98"
"2013","11","North America","49.97"
"2013","11","North America","78.98"
"2013","11","North America","94.48"
"2013","11","North America","13.98"
"2013","11","North America","7.28"
"2013","11","Europe","7.28"
"2013","11","Europe","34.92"
"2013","11","Europe","24.99"
"2013","11","Europe","64.97"
"2013","11","Europe","39.99"
"2013","11","North America","36.96"
"2013","11","Europe","24.27"
"2013","11","Europe","24.99"
"2013","11","Europe","119.98"
"2013","11","Europe","4.99"
"2013","11","Europe","27.28"
"2013","11","Europe","13.98"
"2013","11","Europe","193.98"
"2013","11","North America","99.47"
"2013","11","North America","99.47"
"2013","11","North America","133.96"
"2013","11","North America","39.99"
"2013","11","North America","2466.32"
"2013","11","North America","2482.23"
"2013","11","North America","793.46"
"2013","11","North America","2366.96"
"2013","11","North America","2366.96"
"2013","11","North America","2394.46"
"2013","11","North America","2294.99"
"2013","11","Europe","776.33"
"2013","11","Pacific","1723.96"
"2013","11","Pacific","2443.35"
"2013","11","Pacific","2478.34"
"2013","11","Pacific","1155.48"
"2013","11","Pacific","561.48"
"2013","11","Pacific","553.97"
"2013","11","Pacific","561.48"
"2013","11","Pacific","2422.54"
"2013","11","North America","2384.07"
"2013","11","North America","539.99"
"2013","11","North America","1170.48"
"2013","11","Europe","619.46"
"2013","11","Europe","607.96"
"2013","11","Europe","553.97"
"2013","11","Europe","2398.05"
"2013","11","North America","29140.8"
"2013","11","North America","6899.304"
"2013","11","Europe","25882.74"
"2013","11","Europe","1466.01"
"2013","11","North America","21131.946"
"2013","11","North America","2689.176"
"2013","11","North America","39248.358"
"2013","11","Pacific","3490.608"
"2013","11","North America","30500.112"
"2013","11","North America","52697.2377"
"2013","11","North America","32.394"
"2013","11","North America","94493.6651"
"2013","11","North America","461.694"
"2013","11","North America","32743.566"
"2013","11","North America","65.988"
"2013","11","North America","49123.686"
"2013","11","North America","61946.28"
"2013","11","Europe","37202.7812"
"2013","11","North America","602.346"
"2013","11","North America","2783.988"
"2013","11","North America","56181.095"
"2013","11","Europe","3040.662"
"2013","11","North America","40026.1913"
"2013","11","North America","28038.636"
"2013","11","Europe","12629.256"
"2013","11","Europe","323.994"
"2013","11","North America","57374.4399"
"2013","11","North America","70731.3713"
"2013","11","North America","1880.922"
"2013","11","North America","4424.94"
"2013","11","North America","83.988"
"2013","11","North America","22748.73"
"2013","11","North America","377.946"
"2013","11","North America","41.994"
"2013","11","North America","2186.754"
"2013","11","Pacific","9311.562"
"2013","11","North America","28194.27"
"2013","11","North America","14805.5231"
"2013","11","North America","23412.8828"
"2013","11","North America","8070.408"
"2013","11","North America","7565.16"
"2013","11","Europe","4706.058"
"2013","11","North America","2842.5929"
"2013","11","Europe","28344.6431"
"2013","11","North America","24951.1148"
"2013","11","North America","41791.007"
"2013","11","North America","23752.416"
"2013","11","North America","108.564"
"2013","11","North America","4443.726"
"2013","11","North America","21286.536"
"2013","11","North America","1544.97"
"2013","11","North America","35379.504"
"2013","11","Pacific","12485.4"
"2013","11","Pacific","680.91"
"2013","11","North America","57449.604"
"2013","11","North America","22453.7528"
"2013","11","Europe","24336.0013"
"2013","11","North America","26545.616"
"2013","11","Europe","181.176"
"2013","11","North America","14427.738"
"2013","11","North America","24.294"
"2013","11","North America","10127.724"
"2013","11","Pacific","31850.424"
"2013","11","North America","13721.79"
"2013","11","Pacific","5115.312"
"2013","11","Europe","22608.8577"
"2013","11","North America","18775.686"
"2013","11","North America","13804.8356"
"2013","11","North America","26298.588"
"2013","11","Europe","2049.276"
"2013","11","North America","14608.224"
"2013","11","North America","54955.896"
"2013","11","Pacific","445.41"
"2013","11","Europe","1409.376"
"2013","11","North America","3263.346"
"2013","11","North America","51324.1945"
"2013","11","Europe","26203.836"
"2013","11","North America","2921.964"
"2013","11","North America","2159.352"
"2013","11","Europe","372.588"
"2013","11","North America","677.988"
"2013","11","Europe","8043.03"
"2013","11","North America","8610.03"
"2013","11","North America","167.976"
"2013","11","North America","9630.726"
"2013","11","Europe","10879.398"
"2013","11","North America","323.994"
"2013","11","North America","647.988"
"2013","11","North America","38.1"
"2013","11","Europe","563.7528"
"2013","11","Europe","29625.689"
"2013","11","North America","25065.096"
"2013","11","Europe","563.7528"
"2013","11","North America","13015.362"
"2013","11","North America","26693.718"
"2013","11","North America","600.156"
"2013","11","North America","84.98"
"2013","11","Pacific","21.98"
"2013","11","Pacific","23.78"
"2013","11","Pacific","7.28"
"2013","11","Pacific","4.99"
"2013","11","Pacific","78.98"
"2013","11","Pacific","34.99"
"2013","11","Pacific","62.98"
"2013","11","Europe","627.97"
"2013","11","Europe","1768.96"
"2013","11","Europe","2316.97"
"2013","11","North America","34.99"
"2013","11","North America","24.99"
"2013","11","North America","2.29"
"2013","11","North America","60.47"
"2013","11","North America","23.78"
"2013","11","North America","71.58"
"2013","11","North America","34.98"
"2013","11","North America","68.97"
"2013","11","North America","69.97"
"2013","11","North America","69.97"
"2013","11","North America","14.98"
"2013","11","North America","69.99"
"2013","11","North America","14.98"
"2013","11","North America","89.97"
"2013","11","North America","12.94"
"2013","11","North America","7.28"
"2013","11","Europe","21.98"
"2013","11","Europe","101.95"
"2013","11","Europe","48.97"
"2013","11","North America","39.99"
"2013","11","North America","100.46"
"2013","11","North America","2479.94"
"2013","11","North America","2309.97"
"2013","11","Europe","2419.06"
"2013","11","Europe","1263.82"
"2013","11","Pacific","1700.99"
"2013","11","Pacific","1714.97"
"2013","11","Pacific","1735.98"
"2013","11","Pacific","2457.33"
"2013","11","Pacific","2439.99"
"2013","11","Europe","561.48"
"2013","11","Europe","548.98"
"2013","11","Pacific","742.35"
"2013","12","Europe","1744.97"
"2013","12","North America","120"
"2013","12","Pacific","126.95"
"2013","12","Pacific","32.28"
"2013","12","Pacific","21.98"
"2013","12","Pacific","56.97"
"2013","12","Pacific","27.77"
"2013","12","Pacific","49.97"
"2013","12","Pacific","74.48"
"2013","12","Pacific","122.29"
"2013","12","Europe","1735.98"
"2013","12","Europe","1735.98"
"2013","12","Europe","1779.47"
"2013","12","Europe","2451.3"
"2013","12","Europe","2338.97"
"2013","12","North America","53.99"
"2013","12","North America","68.97"
"2013","12","North America","36.59"
"2013","12","North America","38.88"
"2013","12","North America","29.98"
"2013","12","North America","34.98"
"2013","12","North America","32.28"
"2013","12","North America","69.99"
"2013","12","North America","78.98"
"2013","12","North America","4.99"
"2013","12","North America","39.98"
"2013","12","North America","85.48"
"2013","12","North America","39.25"
"2013","12","Europe","71.97"
"2013","12","Europe","42.28"
"2013","12","Europe","29.48"
"2013","12","Europe","37.27"
"2013","12","Europe","69.97"
"2013","12","Europe","4.99"
"2013","12","Europe","83.47"
"2013","12","Europe","58.47"
"2013","12","Europe","68.97"
"2013","12","North America","74.98"
"2013","12","North America","91.97"
"2013","12","North America","35"
"2013","12","North America","120.47"
"2013","12","Europe","8.99"
"2013","12","Europe","49.99"
"2013","12","North America","769.49"
"2013","12","North America","863.95"
"2013","12","North America","2405.47"
"2013","12","North America","2319.99"
"2013","12","North America","2419.96"
"2013","12","Pacific","1174.48"
"2013","12","Pacific","2297.28"
"2013","12","North America","756.33"
"2013","12","North America","2393.06"
"2013","12","North America","1735.98"
"2013","12","Europe","2453.04"
"2013","12","Pacific","2452.04"
"2013","12","Pacific","2419.06"
"2013","12","Pacific","742.35"
"2013","12","Pacific","2419.06"
"2013","12","Pacific","539.99"
"2013","12","North America","7.95"
"2013","12","Pacific","9.99"
"2013","12","Pacific","34.99"
"2013","12","Pacific","34.99"
"2013","12","Pacific","7.95"
"2013","12","Pacific","8.99"
"2013","12","Pacific","8.99"
"2013","12","Europe","2514.93"
"2013","12","Europe","2332.28"
"2013","12","Europe","2329.99"
"2013","12","Europe","2331.95"
"2013","12","Europe","2396.96"
"2013","12","North America","53.98"
"2013","12","North America","10.24"
"2013","12","North America","36.27"
"2013","12","North America","13.98"
"2013","12","North America","27.28"
"2013","12","North America","32.6"
"2013","12","North America","68.97"
"2013","12","North America","33.98"
"2013","12","North America","24.99"
"2013","12","North America","71.58"
"2013","12","North America","119.46"
"2013","12","North America","67.93"
"2013","12","North America","89.97"
"2013","12","North America","4.99"
"2013","12","North America","4.99"
"2013","12","North America","39.98"
"2013","12","North America","39.98"
"2013","12","North America","80.96"
"2013","12","North America","81.46"
"2013","12","Europe","4.99"
"2013","12","Europe","71.97"
"2013","12","Europe","37.93"
"2013","12","Europe","123.96"
"2013","12","Europe","126.28"
"2013","12","Europe","58.98"
"2013","12","North America","2365.95"
"2013","12","North America","2324.92"
"2013","12","North America","2344.96"
"2013","12","North America","2429.93"
"2013","12","North America","2309.97"
"2013","12","North America","2354.98"
"2013","12","North America","2400.95"
"2013","12","Europe","2433.04"
"2013","12","Pacific","1120.49"
"2013","12","Pacific","1184.46"
"2013","12","Pacific","1120.49"
"2013","12","Pacific","2380.95"
"2013","12","North America","2393.06"
"2013","12","North America","2453.04"
"2013","12","Europe","600.46"
"2013","12","Europe","574.98"
"2013","12","Pacific","1249.84"
"2013","12","Pacific","588.96"
"2013","12","Pacific","539.99"
"2013","12","Pacific","2482.23"
"2013","12","Pacific","2514.93"
"2013","12","North America","34.99"
"2013","12","Pacific","28.98"
"2013","12","Pacific","37.27"
"2013","12","Pacific","45.22"
"2013","12","Pacific","13.98"
"2013","12","Pacific","62.98"
"2013","12","Pacific","47.96"
"2013","12","Europe","601.44"
"2013","12","Europe","1754.98"
"2013","12","Europe","1750.98"
"2013","12","Europe","819.48"
"2013","12","Europe","2359.46"
"2013","12","Europe","2329.99"
"2013","12","North America","53.99"
"2013","12","Pacific","32.27"
"2013","12","North America","23.78"
"2013","12","North America","61.08"
"2013","12","North America","43.97"
"2013","12","North America","29.99"
"2013","12","North America","36.59"
"2013","12","North America","37.27"
"2013","12","North America","144.45"
"2013","12","North America","32.28"
"2013","12","North America","49.97"
"2013","12","North America","69.97"
"2013","12","North America","94.48"
"2013","12","North America","68.49"
"2013","12","North America","7.28"
"2013","12","North America","7.28"
"2013","12","Europe","68.49"
"2013","12","Europe","93.48"
"2013","12","North America","114.47"
"2013","12","North America","37.29"
"2013","12","North America","35"
"2013","12","North America","21.98"
"2013","12","North America","659.94"
"2013","12","North America","2357.28"
"2013","12","Europe","750.3"
